title,url,status
Разбил машину в лобовом,https://www.youtube.com/watch?v=IfDtcR604Hs,1
Лобовое на Ленина,https://www.youtube.com/watch?v=1x84sQK2As4,1
Взял радиус побольше!,https://www.youtube.com/watch?v=xp_D5hj5Nv8,1
ДТП под боком у сотрудников!,https://www.youtube.com/watch?v=qCdh62RceEE,1
Просто не пропустил!,https://www.youtube.com/watch?v=M1qC6bvdOWw,1
Сбил и сразу увез в больницу!,https://www.youtube.com/watch?v=GGQxWtM3FVc,1
И снова Ватутина!,https://www.youtube.com/watch?v=hMhCobYY5LA,1
Погоня на своих двоих!,https://www.youtube.com/watch?v=gpAnMSTOz_g,1
Как пешеход собрал 3 машины,https://www.youtube.com/watch?v=mvf_oAOeVU0,1
Поспешил на красный,https://www.youtube.com/watch?v=dFVKoGXSvOs,1
Ушли от столкновения...дважды!,https://www.youtube.com/watch?v=bc2BnK04r5k,1
Маршрутка и легковушка: кто первый,https://www.youtube.com/watch?v=gDVt0V7QkeY,1
Замешкался и попал в ДТП,https://www.youtube.com/watch?v=YrG6TcU62RM,1
Как я понимаю - пытался остановиться,https://www.youtube.com/watch?v=k_AYJo3tPIs,1
Ночное ДТП,https://www.youtube.com/watch?v=GCvBxZj466U,1
Ну допустим,https://www.youtube.com/watch?v=ZDmilYBZrxs,1
Сбили пешехода,https://www.youtube.com/watch?v=inTOPrREUds,1
серьезное ДТП на Октябрьском,https://www.youtube.com/watch?v=9k9OwdDKyXI,1
Рассыпал листы фанеры,https://www.youtube.com/watch?v=glKcwO2I0Iw,1
Сбили ребенка!,https://www.youtube.com/watch?v=q2lEAGVGmOk,0
Вы тоже это видите?,https://www.youtube.com/watch?v=GAJeNgNzxIw,1
Ночные вспышки в небе,https://www.youtube.com/watch?v=lzoE-sM3RVY,0
Ночная вспышка в Петрозаводске,https://www.youtube.com/watch?v=pshzLeKFy3Y,0
Жесткое столкновение,https://www.youtube.com/watch?v=y_qhFo2raVs,1
Еду только прямо!,https://www.youtube.com/watch?v=g-dkeyaG_WA,1
Еду как хочу!,https://www.youtube.com/watch?v=D7qSqnPO4Ns,0
Мелкое ДТП,https://www.youtube.com/watch?v=CaST96wLtXc,1
Сбил велосипедиста,https://www.youtube.com/watch?v=zZEE6YqzPwA,1
Вот так подрезал!,https://www.youtube.com/watch?v=Z3op5BC5aio,1
Убедись в безопасности маневра!,https://www.youtube.com/watch?v=hy631-Vu2go,1
Выпал из машины на ходу,https://www.youtube.com/watch?v=Ax_5HiW5NSo,1
Джип vs Ваз,https://www.youtube.com/watch?v=ju_Of4FVCxA,1
Не повезло с парковкой!,https://www.youtube.com/watch?v=NKdOrSKDqR0,1
Лобовое на Октябрьском,https://www.youtube.com/watch?v=Trb7E7hKrtc,1
Жесткий удар в маршрутку,https://www.youtube.com/watch?v=wYMfR5ZL8Sg,1
Спешка,https://www.youtube.com/watch?v=BFYyEmuqgIg,1
Велосипедист сбил пешехода,https://www.youtube.com/watch?v=x4oXPiFpZLQ,0
Выскочил и не успел,https://www.youtube.com/watch?v=IIMEPlPyODU,1
Пропусти пешехода называется,https://www.youtube.com/watch?v=alK3PkTVqGw,1
Типичный левый поворот,https://www.youtube.com/watch?v=p9MAlg0BiGs,1
"Семеро за одним, задержание!",https://www.youtube.com/watch?v=2zBpPB8iTLc,0
"Паровозик, а ехали вроде не быстро",https://www.youtube.com/watch?v=xlGUEYEhJRI,1
Семеро за одним!,https://www.youtube.com/watch?v=RV2ny8Q3p3I,0
Не поделили перекресток,https://www.youtube.com/watch?v=ysR3cQXCOsA,1
Вырулил из-за Пазика,https://www.youtube.com/watch?v=KE1tpWN__T4,1
Сбили пешехода на Варкауса,https://www.youtube.com/watch?v=M55pe2jPpeI,1
Не разошлись,https://www.youtube.com/watch?v=PLvoeK7wXG4,1
"Не, ну как так-то",https://www.youtube.com/watch?v=QUyxqajZ20k,1
Стукнул во дворе,https://www.youtube.com/watch?v=dAiocfpCBNI,1
Помяли во дворе,https://www.youtube.com/watch?v=mcn0Gu8_lNo,0
Что-то пошло не так!,https://www.youtube.com/watch?v=xDsT7QjI8N8,1
Выскочил из-за машины,https://www.youtube.com/watch?v=0XAsa6BQQms,1
"""Летящая"" Нива",https://www.youtube.com/watch?v=HIEdeckr3C4,1
Еще один сбитый пешеход,https://www.youtube.com/watch?v=Z-BoRTLoN9E,1
Сбили ребенка,https://www.youtube.com/watch?v=r-vjyvRAjwk,1
"Увидели, напали, получили!",https://www.youtube.com/watch?v=fyiEgEtWsyY,0
"""Подскользнулся"" на кольце",https://www.youtube.com/watch?v=7ax0V6FQ6Ac,0
Всё-таки решили столкнуться!,https://www.youtube.com/watch?v=oqBWkNRCwI4,1
Серьезное ДТП на Ленина,https://www.youtube.com/watch?v=LuUgoLH16OA,1
Пьяна кровушка - буйна головушка,https://www.youtube.com/watch?v=eSatvW6bqBA,1
Вылетел на красный и чуть не убил,https://www.youtube.com/watch?v=X2-GGuuxIO0,1
Поторопился на все деньги,https://www.youtube.com/watch?v=iiYR9bffHrM,1
Рядовое ДТП в Кондопоге,https://www.youtube.com/watch?v=4h87-2UiLxY,1
"Традиционно, левый поворот",https://www.youtube.com/watch?v=j5xxSMkHRp4,1
"Господи, ну как же так?",https://www.youtube.com/watch?v=E97_1lh8OVQ,1
Полет мерседеса,https://www.youtube.com/watch?v=PVe3IZ16lbg,1
Опять левый поворот?,https://www.youtube.com/watch?v=sny0IR4NzJw,1
Лобовое столкновение,https://www.youtube.com/watch?v=SKGgB54pn0k,1
Поворот в больницу,https://www.youtube.com/watch?v=3k37GzFrnbM,1
Чуть не убил,https://www.youtube.com/watch?v=dx1wT5kEooY,0
Зачем они так?,https://www.youtube.com/watch?v=BIxm2JQSLAM,0
"Пожар в троллейбусе (20 июля 2016, Петрозаводск)",https://www.youtube.com/watch?v=Pu0nApCToD4,0
Компания «Ситилинк» поздравила с Днём Республики,https://www.youtube.com/watch?v=yRE3Lnf-ZFk,0
Как подключить Интернет в Петрозаводске,https://www.youtube.com/watch?v=lHJK5k2q4lM,0
День Республики 2015 за минуту,https://www.youtube.com/watch?v=s_4eEFiZgMY,0
Опасный маневр автобуса!,https://www.youtube.com/watch?v=WB8fsuRaJ9M,0
Площадь Кирова: год за минуту,https://www.youtube.com/watch?v=lDRuPcv66jI,0
Позитив: как проходила «Битва Роботов-2015» в Петрозаводске?,https://www.youtube.com/watch?v=isuIOXNiqfM,0
Сбил пешеходов и скрылся!,https://www.youtube.com/watch?v=5-DZop9EI04,1
Ледоход в Петрозаводской губе Онежского озера,https://www.youtube.com/watch?v=otv-0FMuW4U,0
Зимний холод и одиночество в объективе вечерних камер.,https://www.youtube.com/watch?v=RpLh86eTo0E,0
Хорошо когда соседи друзья!,https://www.youtube.com/watch?v=sTqA_YmV5Q8,0
Рождественский фейерверк от петрозаводского троллейбуса,https://www.youtube.com/watch?v=C4tNLX184-s,0
ДТП на Чапаева-Пархоменко (Петрозаводск),https://www.youtube.com/watch?v=1NPvHTiLt5g,1
Кондопога. Дтп на перекрестке Октябрьский-Советов. 24.12 12:16,https://www.youtube.com/watch?v=kvPafEbym-U,1
Экономический кризис и Интернет,https://www.youtube.com/watch?v=jsgGK8Mmqek,0
"Кондопога на камерах видеонаблюдения от Компании ""Ситилинк""",https://www.youtube.com/watch?v=BQ42atEWU2U,0
Рождение Новогодне-Рождественской ели в Петрозаводске,https://www.youtube.com/watch?v=dSu2y_525tM,0
"Авария 11.12.14 Перекресток ул. Красная - Антикайнена. Видеонаблюдение от ""Ситилинка"".",https://www.youtube.com/watch?v=g49gN0azR4Y,1
"Дни Интернета в Карелии. Репортаж от ""Вести-Карелия"".",https://www.youtube.com/watch?v=ldin4Tog7J4,0
"Школа Современных Знаний от ""Ситилинка"". Репортаж СампоТВ.",https://www.youtube.com/watch?v=N1fI7al5hEc,0
"Конкурс детских рисунков ""Календарь 2015"". Репортаж СампоТВ.",https://www.youtube.com/watch?v=g_c7r6RDfM0,0
"Социальный проект ""Видеонаблюдение"" от ""Ситилинка"". Репортаж СампоТВ.",https://www.youtube.com/watch?v=5jFvkj6nkjQ,0
Дни Интернета в Карелии. Репортаж от Ника Плюс.,https://www.youtube.com/watch?v=MK9ELdxJyE8,0
Дни Интернета в Карелии. Репортаж СампоТВ.,https://www.youtube.com/watch?v=8XyigyAEdEk,0
Разрушение дома с камеры наблюдения,https://www.youtube.com/watch?v=0f3W3VOg91k,0
